block,time_s,raw_az_N,raw_el_N,smooth_az_N,smooth_el_N,raw_az_S,raw_el_S,smooth_az_S,smooth_el_S,raw_az_E,raw_el_E,smooth_az_E,smooth_el_E,raw_az_W,raw_el_W,smooth_az_W,smooth_el_W,x_est_m,y_est_m,z_est_m,rms_err_m,dist_N_m,dist_S_m,dist_E_m,dist_W_m
807,80.700,174.0,17.0,174.0,17.0,148.0,17.0,148.0,17.7,134.0,19.0,136.0,19.3,154.0,13.0,155.3,13.0,322933.568,6256644.798,-10.332,26.516,nan,nan,nan,nan
808,80.800,172.0,17.0,173.3,17.0,148.0,17.0,148.0,17.0,138.0,19.0,136.7,19.0,152.0,12.0,154.0,12.7,322934.645,6256642.549,-9.276,26.747,nan,nan,nan,nan
809,80.900,172.0,17.0,172.7,17.0,146.0,17.0,147.3,17.0,138.0,19.0,136.7,19.0,152.0,13.0,152.7,12.7,322936.079,6256639.121,-8.176,27.026,nan,nan,nan,nan
810,81.000,172.0,18.0,172.0,17.3,146.0,17.0,146.7,17.0,130.0,21.0,135.3,19.7,152.0,12.0,152.0,12.3,322935.583,6256639.135,-8.354,27.014,nan,nan,nan,nan
811,81.100,170.0,18.0,171.3,17.7,146.0,18.0,146.0,17.3,140.0,18.0,136.0,19.3,152.0,12.0,152.0,12.3,322936.265,6256637.832,-7.938,27.254,nan,nan,nan,nan
812,81.200,170.0,17.0,170.7,17.7,146.0,17.0,146.0,17.3,136.0,17.0,135.3,18.7,150.0,13.0,151.3,12.3,322935.735,6256638.434,-8.100,27.211,nan,nan,nan,nan
813,81.300,170.0,18.0,170.0,17.7,146.0,17.0,146.0,17.3,128.0,18.0,134.7,17.7,150.0,13.0,150.7,12.7,322935.080,6256639.216,-8.303,27.156,nan,nan,nan,nan
814,81.400,170.0,17.0,170.0,17.3,144.0,17.0,145.3,17.0,132.0,18.0,132.0,17.7,148.0,15.0,149.3,13.7,322934.284,6256639.007,-8.434,26.931,nan,nan,nan,nan
815,81.500,170.0,17.0,170.0,17.3,144.0,16.0,144.7,16.7,130.0,18.0,130.0,18.0,146.0,14.0,148.0,14.0,322934.339,6256637.647,-8.120,26.819,nan,nan,nan,nan
816,81.600,168.0,19.0,169.3,17.7,142.0,17.0,143.3,16.7,132.0,18.0,131.3,18.0,146.0,12.0,146.7,13.7,322937.735,6256632.027,-6.091,27.360,nan,nan,nan,nan
817,81.700,168.0,18.0,168.7,18.0,144.0,18.0,143.3,17.0,128.0,17.0,130.0,17.7,146.0,12.0,146.0,12.7,322936.829,6256633.021,-6.487,27.241,nan,nan,nan,nan
818,81.800,168.0,17.0,168.0,18.0,142.0,17.0,142.7,17.3,134.0,16.0,131.3,17.0,144.0,13.0,145.3,12.3,322939.556,6256629.010,-5.007,27.592,nan,nan,nan,nan
819,81.900,166.0,17.0,167.3,17.3,142.0,17.0,142.7,17.3,132.0,17.0,131.3,16.7,146.0,13.0,145.3,12.7,322939.282,6256629.469,-5.167,27.596,nan,nan,nan,nan
820,82.000,168.0,17.0,167.3,17.0,142.0,16.0,142.0,16.7,128.0,17.0,131.3,16.7,146.0,13.0,145.3,13.0,322939.637,6256628.685,-4.807,27.643,nan,nan,nan,nan
821,82.100,168.0,16.0,167.3,16.7,142.0,16.0,142.0,16.3,134.0,16.0,131.3,16.7,146.0,12.0,146.0,12.7,322938.682,6256630.150,-5.234,27.593,nan,nan,nan,nan
822,82.200,166.0,17.0,167.3,16.7,142.0,16.0,142.0,16.0,126.0,17.0,129.3,16.7,146.0,12.0,146.0,12.3,322936.134,6256633.366,-6.330,27.278,nan,nan,nan,nan
823,82.300,166.0,17.0,166.7,16.7,142.0,16.0,142.0,16.0,130.0,16.0,130.0,16.3,146.0,12.0,146.0,12.0,322936.397,6256633.225,-6.182,27.387,nan,nan,nan,nan
824,82.400,166.0,16.0,166.0,16.7,144.0,15.0,142.7,15.7,122.0,17.0,126.0,16.7,146.0,12.0,146.0,12.0,322931.300,6256639.616,-8.498,26.561,nan,nan,nan,nan
825,82.500,-56.0,11.0,92.0,14.7,142.0,16.0,142.7,15.7,130.0,16.0,127.3,16.3,142.0,12.0,144.7,12.0,322903.086,6256655.987,-17.618,20.578,nan,nan,nan,nan
826,82.600,-56.0,12.0,18.0,13.0,140.0,16.0,142.0,15.7,120.0,18.0,124.0,17.0,146.0,12.0,144.7,12.0,322935.371,6256625.866,-7.169,24.732,nan,nan,nan,nan
827,82.700,-54.0,11.0,-55.3,11.3,140.0,17.0,140.7,16.3,126.0,17.0,125.3,17.0,144.0,11.0,144.0,11.7,322903.076,6256663.735,-12.831,24.253,nan,nan,nan,nan
828,82.800,164.0,16.0,18.0,13.0,140.0,17.0,140.0,16.7,130.0,15.0,125.3,16.7,-40.0,15.0,83.3,12.7,322949.314,6256620.024,-2.989,22.074,nan,nan,nan,nan
829,82.900,164.0,16.0,91.3,14.3,140.0,16.0,140.0,16.7,128.0,15.0,128.0,15.7,-40.0,15.0,21.3,13.7,322931.736,6256642.273,-6.399,20.895,nan,nan,nan,nan
830,83.000,164.0,16.0,164.0,16.0,140.0,16.0,140.0,16.3,128.0,16.0,128.7,15.3,146.0,13.0,22.0,14.3,322940.532,6256640.578,-3.597,22.977,nan,nan,nan,nan
831,83.100,162.0,17.0,163.3,16.3,138.0,16.0,139.3,16.0,124.0,16.0,126.7,15.7,142.0,12.0,82.7,13.3,322959.787,6256615.865,2.784,22.446,27.873,36.892,30.938,43.167
832,83.200,160.0,18.0,162.0,17.0,138.0,16.0,138.7,16.0,124.0,16.0,125.3,16.0,142.0,11.0,143.3,12.0,322933.614,6256634.369,-6.959,27.394,nan,nan,nan,nan
833,83.300,162.0,18.0,161.3,17.7,138.0,15.0,138.0,15.7,124.0,16.0,124.0,16.0,144.0,11.0,142.7,11.3,322932.932,6256634.535,-7.022,27.314,nan,nan,nan,nan
834,83.400,160.0,18.0,160.7,18.0,138.0,16.0,138.0,15.7,122.0,15.0,123.3,15.7,140.0,10.0,142.0,10.7,322932.453,6256634.865,-7.096,27.239,nan,nan,nan,nan
835,83.500,162.0,16.0,161.3,17.3,138.0,18.0,138.0,16.3,122.0,14.0,122.7,15.0,140.0,10.0,141.3,10.3,322933.946,6256632.701,-6.415,27.200,nan,nan,nan,nan
836,83.600,158.0,16.0,160.0,16.7,136.0,16.0,137.3,16.7,126.0,14.0,123.3,14.3,142.0,11.0,140.7,10.3,322935.319,6256631.024,-5.814,27.478,nan,nan,nan,nan
837,83.700,160.0,17.0,160.0,16.3,134.0,16.0,136.0,16.7,122.0,14.0,123.3,14.0,140.0,10.0,140.7,10.3,322936.979,6256628.624,-5.005,27.687,nan,nan,nan,nan
838,83.800,162.0,15.0,160.0,16.0,136.0,15.0,135.3,15.7,146.0,13.0,131.3,13.7,140.0,10.0,140.7,10.3,322953.892,6256609.146,1.780,28.474,34.122,29.290,39.787,36.131
839,83.900,158.0,18.0,160.0,16.7,138.0,15.0,136.0,15.3,-90.0,10.0,59.3,12.3,138.0,11.0,139.3,10.3,322941.396,6256605.739,-1.604,18.671,nan,nan,nan,nan
840,84.000,160.0,15.0,160.0,16.0,138.0,15.0,137.3,15.0,-180.0,10.0,-41.3,11.0,138.0,11.0,138.7,10.7,322964.070,6256596.139,3.856,27.793,48.063,20.756,45.616,47.150
841,84.100,112.0,35.0,143.3,22.7,134.0,15.0,136.7,15.0,132.0,15.0,-46.0,11.7,138.0,11.0,138.0,11.0,322948.249,6256619.265,0.411,29.278,24.899,39.410,37.761,33.278
842,84.200,-52.0,14.0,73.3,21.3,132.0,16.0,134.7,15.3,128.0,16.0,26.7,13.7,134.0,11.0,136.7,11.0,322935.492,6256608.500,-7.218,21.845,nan,nan,nan,nan
843,84.300,156.0,15.0,72.0,21.3,136.0,15.0,134.0,15.3,144.0,15.0,134.7,15.3,132.0,10.0,134.7,10.7,322925.228,6256632.754,-9.891,27.048,nan,nan,nan,nan
844,84.400,24.0,22.0,42.7,17.0,136.0,15.0,134.7,15.3,114.0,17.0,128.7,16.0,138.0,11.0,134.7,10.7,322932.237,6256624.460,-7.498,25.818,nan,nan,nan,nan
845,84.500,160.0,15.0,113.3,17.3,136.0,16.0,136.0,15.3,158.0,10.0,138.7,14.0,136.0,10.0,135.3,10.3,322909.551,6256654.443,-14.756,28.644,nan,nan,nan,nan
846,84.600,104.0,20.0,96.0,19.0,140.0,15.0,137.3,15.3,120.0,14.0,130.7,13.7,136.0,10.0,136.7,10.3,322901.758,6256654.282,-17.027,24.329,nan,nan,nan,nan
847,84.700,114.0,22.0,126.0,19.0,138.0,15.0,138.0,15.3,158.0,13.0,145.3,12.3,136.0,10.0,136.0,10.0,322961.267,6256607.333,3.311,29.852,36.544,29.180,36.846,43.437
848,84.800,162.0,17.0,126.7,19.7,132.0,17.0,136.7,15.7,160.0,10.0,146.0,12.3,136.0,10.0,136.0,10.0,322972.771,6256594.958,7.742,29.732,51.956,27.053,44.851,56.292
849,84.900,158.0,16.0,144.7,18.3,132.0,17.0,134.0,16.3,118.0,15.0,145.3,12.7,136.0,10.0,136.0,10.0,323093.997,6256445.703,56.934,17.820,248.070,203.848,230.623,244.376
850,85.000,160.0,15.0,160.0,16.0,136.0,15.0,133.3,16.3,116.0,14.0,131.3,13.0,136.0,10.0,136.0,10.0,322966.892,6256594.274,6.611,27.875,50.760,21.938,46.736,50.576
851,85.100,158.0,16.0,158.7,15.7,132.0,14.0,133.3,15.3,118.0,14.0,117.3,14.3,132.0,10.0,134.7,10.0,322939.962,6256623.152,-3.392,27.201,nan,nan,nan,nan
852,85.200,158.0,16.0,158.7,15.7,136.0,13.0,134.7,14.0,118.0,14.0,117.3,14.0,132.0,10.0,133.3,10.0,322939.851,6256623.603,-3.232,26.942,nan,nan,nan,nan
853,85.300,152.0,18.0,156.0,16.7,132.0,14.0,133.3,13.7,118.0,14.0,118.0,14.0,136.0,10.0,133.3,10.0,322939.675,6256623.934,-3.236,27.320,nan,nan,nan,nan
854,85.400,154.0,17.0,154.7,17.0,128.0,16.0,132.0,14.3,120.0,14.0,118.7,14.0,136.0,10.0,134.7,10.0,322939.076,6256624.495,-3.539,27.690,nan,nan,nan,nan
855,85.500,156.0,16.0,154.0,17.0,128.0,16.0,129.3,15.3,120.0,15.0,119.3,14.3,132.0,10.0,134.7,10.0,322944.426,6256618.946,-1.774,28.189,nan,nan,nan,nan
856,85.600,154.0,16.0,154.7,16.3,108.0,17.0,121.3,16.3,90.0,11.0,110.0,13.3,130.0,10.0,132.7,10.0,322945.695,6256614.923,-0.977,27.748,nan,nan,nan,nan
857,85.700,154.0,16.0,154.7,16.0,134.0,15.0,123.3,16.0,120.0,14.0,110.0,13.3,134.0,10.0,132.0,10.0,322944.129,6256616.484,-1.543,27.506,nan,nan,nan,nan
858,85.800,158.0,17.0,155.3,16.3,118.0,15.0,120.0,15.7,114.0,15.0,108.0,13.3,130.0,10.0,131.3,10.0,322946.523,6256613.709,-0.568,27.476,nan,nan,nan,nan
859,85.900,156.0,16.0,156.0,16.3,114.0,17.0,122.0,15.7,114.0,14.0,116.0,14.3,130.0,10.0,131.3,10.0,322955.380,6256607.708,2.152,28.071,35.558,28.048,39.910,37.513
860,86.000,156.0,16.0,156.7,16.3,126.0,15.0,119.3,15.7,116.0,14.0,114.7,14.3,130.0,10.0,130.0,10.0,322957.863,6256605.510,3.010,27.900,37.910,26.440,40.211,39.976
861,86.100,152.0,16.0,154.7,16.0,108.0,17.0,116.0,16.3,118.0,13.0,116.0,13.7,130.0,10.0,130.0,10.0,322964.840,6256600.466,5.143,28.035,44.130,24.912,41.474,47.379
862,86.200,154.0,15.0,154.0,15.7,130.0,16.0,121.3,16.0,116.0,14.0,116.7,13.7,130.0,10.0,130.0,10.0,322960.011,6256604.449,3.451,28.064,39.213,26.085,39.959,42.163
863,86.300,154.0,15.0,153.3,15.3,162.0,10.0,133.3,14.3,116.0,14.0,116.7,13.7,130.0,10.0,130.0,10.0,322941.573,6256622.175,-2.797,27.163,nan,nan,nan,nan
864,86.400,156.0,15.0,154.7,15.0,108.0,20.0,133.3,15.3,120.0,14.0,117.3,14.0,130.0,10.0,130.0,10.0,322944.369,6256619.512,-2.042,27.227,nan,nan,nan,nan
865,86.500,154.0,16.0,154.7,15.3,112.0,20.0,127.3,16.7,122.0,13.0,119.3,13.7,130.0,10.0,130.0,10.0,322957.390,6256606.938,2.453,27.896,36.417,27.662,39.293,39.496
866,86.600,156.0,15.0,155.3,15.3,116.0,19.0,112.0,19.7,118.0,15.0,120.0,14.0,126.0,10.0,128.7,10.0,322977.775,6256590.629,9.543,27.159,58.043,29.819,48.809,62.308
867,86.700,156.0,15.0,155.3,15.3,116.0,13.0,114.7,17.3,116.0,14.0,118.7,14.0,130.0,10.0,128.7,10.0,322973.084,6256594.122,7.760,27.509,52.842,26.855,45.610,56.760
868,86.800,152.0,16.0,154.7,15.3,20.0,11.0,84.0,14.3,122.0,13.0,118.7,14.0,130.0,10.0,128.7,10.0,322980.444,6256594.037,9.472,25.546,56.116,33.448,45.364,64.172
869,86.900,152.0,16.0,153.3,15.7,112.0,18.0,82.7,14.0,116.0,13.0,118.0,13.3,130.0,10.0,130.0,10.0,322979.363,6256595.028,9.088,25.963,54.698,32.851,44.338,62.893
870,87.000,152.0,16.0,152.0,16.0,126.0,16.0,86.0,15.0,124.0,13.0,120.7,13.0,130.0,10.0,130.0,10.0,322983.078,6256592.040,10.358,25.753,59.224,35.257,47.558,67.237
871,87.100,152.0,16.0,152.0,16.0,130.0,34.0,122.7,22.7,120.0,12.0,120.0,12.7,126.0,10.0,128.7,10.0,322970.609,6256596.343,7.045,27.893,49.857,26.039,43.844,53.845
872,87.200,152.0,16.0,152.0,16.0,122.0,15.0,126.0,21.7,110.0,14.0,118.0,13.0,130.0,10.0,128.7,10.0,322960.447,6256604.965,3.304,27.989,38.749,26.691,39.282,42.577
873,87.300,152.0,16.0,152.0,16.0,128.0,16.0,126.7,21.7,116.0,13.0,115.3,13.0,126.0,10.0,127.3,10.0,322955.728,6256609.036,1.564,27.717,34.206,29.369,38.643,37.935
874,87.400,152.0,16.0,152.0,16.0,60.0,38.0,103.3,23.0,116.0,13.0,114.0,13.3,130.0,10.0,128.7,10.0,322974.861,6256595.356,8.648,27.444,52.482,29.183,44.304,58.385
875,87.500,152.0,15.0,152.0,15.7,50.0,10.0,79.3,21.3,114.0,13.0,115.3,13.0,134.0,10.0,130.0,10.0,322977.469,6256597.142,9.397,26.103,52.058,32.425,42.445,60.770
876,87.600,152.0,15.0,152.0,15.3,128.0,14.0,79.3,20.7,40.0,10.0,90.0,12.0,130.0,10.0,131.3,10.0,322959.213,6256604.517,3.798,25.905,39.086,25.951,40.355,41.397
877,87.700,150.0,16.0,151.3,15.3,128.0,14.0,102.0,12.7,40.0,12.0,64.7,11.7,134.0,10.0,132.7,10.0,322947.431,6256601.842,0.397,22.131,42.065,22.240,49.499,29.648
878,87.800,152.0,15.0,151.3,15.3,126.0,16.0,127.3,14.7,42.0,10.0,40.7,10.7,130.0,10.0,131.3,10.0,322952.602,6256594.547,1.287,18.101,48.734,14.638,52.152,36.287
879,87.900,154.0,15.0,152.0,15.3,148.0,11.0,134.0,13.7,38.0,11.0,40.0,11.0,130.0,10.0,131.3,10.0,322952.207,6256595.207,1.061,17.770,48.091,15.256,51.810,35.709
880,88.000,148.0,19.0,151.3,16.3,128.0,14.0,134.0,13.7,4.0,17.0,28.0,12.7,126.0,10.0,128.7,10.0,322958.909,6256589.093,2.312,17.250,54.290,11.894,53.997,44.100
881,88.100,-44.0,10.0,86.0,14.7,126.0,15.0,134.0,13.3,142.0,24.0,61.3,17.3,126.0,10.0,127.3,10.0,322914.070,6256619.692,-11.662,15.211,nan,nan,nan,nan
882,88.200,-40.0,10.0,21.3,13.0,124.0,15.0,126.0,14.7,146.0,19.0,97.3,20.0,118.0,21.0,123.3,13.7,322929.973,6256615.165,-8.420,20.427,nan,nan,nan,nan
883,88.300,-44.0,10.0,-42.7,10.0,128.0,14.0,126.0,14.7,152.0,13.0,146.7,18.7,122.0,10.0,122.0,13.7,323001.804,6256570.001,10.199,23.470,87.426,52.196,72.275,91.543
884,88.400,152.0,15.0,22.7,11.7,126.0,14.0,126.0,14.3,154.0,10.0,150.7,14.0,120.0,10.0,120.0,13.7,322955.502,6256601.305,0.723,25.775,41.903,21.672,44.906,37.732
885,88.500,100.0,19.0,69.3,14.7,128.0,14.0,127.3,14.0,42.0,10.0,116.0,11.0,130.0,10.0,124.0,10.0,322907.948,6256632.871,-11.346,22.503,nan,nan,nan,nan
886,88.600,100.0,19.0,117.3,17.7,126.0,14.0,126.7,14.0,-100.0,19.0,32.0,13.0,126.0,10.0,125.3,10.0,322950.798,6256604.808,-1.255,23.593,nan,nan,nan,nan
887,88.700,100.0,19.0,100.0,19.0,128.0,14.0,127.3,14.0,-72.0,11.0,-43.3,13.3,126.0,10.0,127.3,10.0,322939.775,6256624.837,-1.920,30.388,nan,nan,nan,nan
888,88.800,-44.0,10.0,52.0,16.0,128.0,14.0,127.3,14.0,150.0,15.0,-7.3,15.0,118.0,10.0,123.3,10.0,322948.417,6256604.787,-3.896,25.932,nan,nan,nan,nan
889,88.900,-40.0,10.0,5.3,13.0,124.0,15.0,126.7,14.3,114.0,18.0,64.0,14.7,120.0,10.0,121.3,10.0,322936.676,6256602.125,-6.845,12.971,nan,nan,nan,nan
890,89.000,-40.0,10.0,-41.3,10.0,124.0,15.0,125.3,14.7,142.0,14.0,135.3,15.7,126.0,10.0,121.3,10.0,323002.804,6256573.353,7.391,25.156,84.906,52.160,69.065,90.958
891,89.100,-40.0,10.0,-40.0,10.0,126.0,15.0,124.7,15.0,44.0,12.0,100.0,14.7,126.0,10.0,124.0,10.0,322935.864,6256622.053,-5.009,26.000,nan,nan,nan,nan
892,89.200,-40.0,10.0,-40.0,10.0,128.0,14.0,126.0,14.7,104.0,17.0,96.7,14.3,130.0,10.0,127.3,10.0,322930.996,6256624.577,-5.766,25.235,nan,nan,nan,nan
893,89.300,152.0,16.0,24.0,12.0,124.0,15.0,126.0,14.7,118.0,16.0,88.7,15.0,126.0,10.0,127.3,10.0,322925.858,6256613.362,-8.300,17.004,nan,nan,nan,nan
894,89.400,100.0,21.0,70.7,15.7,128.0,14.0,126.7,14.3,114.0,15.0,112.0,16.0,120.0,10.0,125.3,10.0,322902.116,6256634.003,-14.625,20.765,nan,nan,nan,nan
895,89.500,148.0,17.0,133.3,18.0,128.0,14.0,126.7,14.3,108.0,15.0,113.3,15.3,126.0,10.0,124.0,10.0,322910.041,6256643.597,-13.009,27.506,nan,nan,nan,nan
896,89.600,146.0,18.0,131.3,18.7,132.0,14.0,129.3,14.0,122.0,13.0,114.7,14.3,120.0,10.0,122.0,10.0,322898.320,6256652.462,-16.475,26.880,nan,nan,nan,nan
897,89.700,148.0,17.0,147.3,17.3,132.0,14.0,130.7,14.0,116.0,14.0,115.3,14.0,120.0,10.0,122.0,10.0,322951.820,6256614.276,0.423,27.129,29.112,34.280,37.709,34.968
898,89.800,148.0,16.0,147.3,17.0,128.0,14.0,130.7,14.0,114.0,15.0,117.3,14.0,126.0,10.0,122.0,10.0,322957.233,6256610.123,2.096,27.245,33.212,30.717,36.870,39.572
899,89.900,146.0,16.0,147.3,16.3,118.0,17.0,126.0,15.0,110.0,15.0,113.3,14.7,116.0,10.0,120.7,10.0,322959.429,6256608.042,2.682,27.146,35.525,29.238,37.223,41.600
900,90.000,148.0,17.0,147.3,16.3,-100.0,11.0,48.7,14.0,124.0,14.0,116.0,14.7,122.0,10.0,121.3,10.0,322977.589,6256605.881,8.437,22.231,44.381,37.635,33.749,60.185
901,90.100,100.0,19.0,131.3,17.3,40.0,10.0,19.3,12.7,118.0,13.0,117.3,14.0,118.0,10.0,118.7,10.0,322967.625,6256617.498,5.873,22.216,29.188,41.200,25.396,51.415
902,90.200,100.0,19.0,116.0,18.3,154.0,28.0,31.3,16.3,-86.0,11.0,52.0,12.7,100.0,10.0,113.3,10.0,322963.953,6256613.973,4.366,19.138,30.849,36.411,29.993,46.949
903,90.300,150.0,16.0,116.7,18.0,-92.0,12.0,34.0,16.7,112.0,18.0,48.0,14.0,100.0,10.0,106.0,10.0,322968.889,6256614.848,5.383,17.264,31.983,39.272,26.936,52.038
904,90.400,-40.0,10.0,70.0,15.0,-114.0,15.0,-17.3,18.3,102.0,13.0,42.7,14.0,114.0,10.0,104.7,10.0,322941.703,6256613.230,-0.625,17.040,nan,nan,nan,nan
905,90.500,154.0,15.0,88.0,13.7,134.0,22.0,-24.0,16.3,136.0,47.0,116.7,26.0,90.0,10.0,101.3,10.0,322944.940,6256627.866,0.845,23.091,18.414,48.334,37.385,35.088
906,90.600,-38.0,10.0,25.3,11.7,110.0,26.0,43.3,21.0,104.0,16.0,114.0,25.3,120.0,10.0,108.0,10.0,322962.109,6256614.858,2.817,23.182,29.331,36.517,30.191,45.200
907,90.700,-38.0,10.0,26.0,11.7,-28.0,49.0,72.0,32.3,-78.0,10.0,54.0,24.3,122.0,10.0,110.7,10.0,322935.777,6256594.292,-10.101,15.193,nan,nan,nan,nan
908,90.800,86.0,49.0,3.3,23.0,-92.0,14.0,-3.3,29.7,124.0,16.0,50.0,14.0,122.0,10.0,121.3,10.0,322946.758,6256598.323,-4.451,13.355,nan,nan,nan,nan
909,90.900,98.0,22.0,48.7,27.0,120.0,15.0,0.0,26.0,98.0,12.0,48.0,12.7,100.0,10.0,114.7,10.0,322941.589,6256607.220,-2.881,16.221,nan,nan,nan,nan
910,91.000,-38.0,10.0,48.7,27.0,122.0,15.0,50.0,14.7,112.0,18.0,111.3,15.3,114.0,10.0,112.0,10.0,322961.297,6256617.700,1.705,25.701,26.297,38.965,28.491,45.043
911,91.100,150.0,16.0,70.0,16.0,128.0,14.0,123.3,14.7,106.0,16.0,105.3,15.3,126.0,10.0,113.3,10.0,322895.990,6256629.986,-15.808,19.143,nan,nan,nan,nan
912,91.200,144.0,17.0,85.3,14.3,122.0,15.0,124.0,14.7,104.0,16.0,107.3,16.7,126.0,10.0,122.0,10.0,322870.442,6256645.676,-22.793,17.037,nan,nan,nan,nan
913,91.300,152.0,14.0,148.7,15.7,130.0,13.0,126.7,14.0,100.0,14.0,103.3,15.3,122.0,10.0,124.7,10.0,322939.127,6256620.574,-3.441,26.126,nan,nan,nan,nan
914,91.400,146.0,18.0,147.3,16.3,124.0,16.0,125.3,14.7,122.0,20.0,108.7,16.7,122.0,10.0,123.3,10.0,322947.680,6256615.598,-1.060,27.100,nan,nan,nan,nan
915,91.500,96.0,17.0,131.3,16.3,120.0,16.0,124.7,15.0,130.0,16.0,117.3,16.7,126.0,10.0,123.3,10.0,322938.904,6256624.308,-4.293,28.815,nan,nan,nan,nan
916,91.600,-38.0,10.0,68.0,15.0,124.0,14.0,122.7,15.3,108.0,18.0,120.0,18.0,102.0,10.0,116.7,10.0,322918.981,6256626.986,-10.415,25.753,nan,nan,nan,nan
917,91.700,-38.0,10.0,6.7,12.3,128.0,14.0,124.0,14.7,102.0,17.0,113.3,17.0,92.0,38.0,106.7,19.3,322946.529,6256612.674,-2.734,24.413,nan,nan,nan,nan
918,91.800,-30.0,39.0,-35.3,19.7,142.0,11.0,131.3,13.0,-94.0,10.0,38.7,15.0,130.0,10.0,108.0,19.3,322953.638,6256601.988,-3.735,18.432,nan,nan,nan,nan
919,91.900,-40.0,10.0,-36.0,19.7,122.0,15.0,130.7,13.3,104.0,14.0,37.3,13.7,120.0,10.0,114.0,19.3,322953.613,6256600.518,-3.610,18.829,nan,nan,nan,nan
920,92.000,-38.0,10.0,-36.0,19.7,116.0,15.0,126.7,13.7,138.0,18.0,49.3,14.0,126.0,10.0,125.3,10.0,322948.347,6256602.535,-5.239,19.704,nan,nan,nan,nan
921,92.100,-38.0,10.0,-38.7,10.0,114.0,17.0,117.3,15.7,-170.0,42.0,24.0,24.7,-34.0,13.0,70.7,11.0,322961.521,6256607.153,-3.377,19.997,nan,nan,nan,nan
922,92.200,152.0,16.0,25.3,12.0,144.0,13.0,124.7,15.0,-164.0,10.0,-65.3,23.3,122.0,10.0,71.3,11.0,322946.381,6256619.328,0.687,22.829,25.424,39.679,39.356,31.622
923,92.300,-40.0,10.0,24.7,12.0,116.0,15.0,124.7,15.0,-146.0,10.0,-160.0,20.7,122.0,10.0,70.0,11.0,322947.001,6256603.338,1.971,17.589,40.725,23.868,48.740,29.141
924,92.400,-44.0,10.0,22.7,12.0,120.0,15.0,126.7,14.3,140.0,18.0,-56.7,12.7,120.0,10.0,121.3,10.0,322943.578,6256613.415,-1.593,25.982,nan,nan,nan,nan
925,92.500,-44.0,10.0,-42.7,10.0,116.0,16.0,117.3,15.3,150.0,44.0,48.0,24.0,122.0,10.0,121.3,10.0,322953.560,6256601.911,-4.920,21.704,nan,nan,nan,nan
926,92.600,-38.0,10.0,-42.0,10.0,114.0,17.0,116.7,16.0,106.0,17.0,132.0,26.3,112.0,10.0,118.0,10.0,322996.354,6256583.586,8.354,25.072,72.976,45.668,57.587,81.762
927,92.700,-38.0,10.0,-40.0,10.0,110.0,16.0,113.3,16.3,140.0,22.0,132.0,27.7,126.0,10.0,120.0,10.0,322994.842,6256583.832,8.420,25.054,71.936,44.220,56.971,80.254
928,92.800,-38.0,10.0,-38.0,10.0,78.0,11.0,100.7,14.7,146.0,44.0,130.7,27.7,120.0,10.0,119.3,10.0,322996.681,6256585.488,8.464,23.422,71.633,46.196,55.888,81.602
929,92.900,-36.0,10.0,-37.3,10.0,116.0,17.0,101.3,14.7,58.0,12.0,114.7,26.0,122.0,10.0,122.7,10.0,322979.867,6256596.597,3.622,27.018,52.900,32.978,41.970,62.595
930,93.000,-36.0,10.0,-36.7,10.0,154.0,10.0,116.0,12.7,178.0,11.0,127.3,22.3,120.0,10.0,120.7,10.0,322991.297,6256585.342,5.944,25.843,68.507,40.494,54.412,76.224
931,93.100,-40.0,10.0,-37.3,10.0,-92.0,14.0,59.3,13.7,22.0,49.0,86.0,24.0,-68.0,31.0,58.0,17.0,322974.444,6256624.053,5.045,18.811,27.682,49.880,16.483,59.660
932,93.200,-38.0,10.0,-38.0,10.0,120.0,35.0,60.7,19.7,174.0,10.0,124.7,23.3,122.0,10.0,58.0,17.0,322979.360,6256622.638,7.995,19.140,32.792,51.503,17.733,64.235
933,93.300,-96.0,15.0,-58.0,11.7,-172.0,10.0,-48.0,19.7,-176.0,13.0,6.7,24.0,-70.0,30.0,-5.3,23.7,322947.960,6256615.662,-0.098,29.022,nan,nan,nan,nan
934,93.400,-34.0,10.0,-56.0,11.7,-102.0,14.0,-51.3,19.7,-172.0,10.0,-58.0,11.0,122.0,11.0,58.0,17.0,322947.773,6256629.885,6.885,23.992,16.685,50.503,34.795,39.158
935,93.500,-36.0,10.0,-55.3,11.7,-92.0,10.0,-122.0,11.3,-168.0,10.0,-172.0,11.0,-20.0,40.0,10.7,27.0,322960.299,6256613.779,0.698,27.551,29.885,34.888,32.046,43.127
936,93.600,90.0,17.0,6.7,12.3,-120.0,18.0,-104.7,14.0,162.0,10.0,-59.3,10.0,6.0,48.0,36.0,33.0,322953.886,6256617.770,2.326,27.705,25.565,37.911,33.990,38.030
937,93.700,138.0,15.0,64.0,14.0,-94.0,13.0,-102.0,13.7,60.0,10.0,18.0,10.0,94.0,31.0,26.7,39.7,322940.423,6256603.363,-2.779,26.539,nan,nan,nan,nan
938,93.800,146.0,15.0,124.7,15.7,-168.0,10.0,-127.3,13.7,-178.0,15.0,14.7,11.7,122.0,10.0,74.0,29.7,322974.497,6256615.916,5.294,17.751,33.892,42.922,23.943,57.710
