Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
20.1,19300.0,-80,20,-80.93653645457118,21.57728931414652,0.9365364545711827,1.577289314146519,13.100509652090768
20.200000000000003,19400.0,-80,20,-81.04411620215512,21.556630958593686,1.0441162021551236,1.5566309585936864,13.11380569028945
20.3,19500.0,-80,20,-81.21862369238295,21.552811660340293,1.2186236923829483,1.5528116603402928,13.116266993407967
20.400000000000002,19600.0,-80,20,-81.42121800378425,21.49402279740056,1.4212180037842472,1.4940227974005609,13.154277093957322
20.500000000000004,19700.0,-80,20,-81.61084651212099,21.48352822527682,1.610846512120986,1.483528225276821,13.161087033265785
20.6,19800.0,-80,20,-81.79081316151036,21.47665663124614,1.790813161510357,1.47665663124614,13.165550078710742
20.700000000000003,19900.0,-80,20,-82.04827273183304,21.460015155277492,2.0482727318330376,1.4600151552774925,13.176371922271024
20.8,20000.0,-80,20,-82.37019534427304,21.4384240634513,2.370195344273043,1.4384240634513006,13.190440671947625
20.900000000000002,20100.0,-80,20,-82.6421153111192,21.026155759950655,2.6421153111191984,1.0261557599506546,13.15858150260301
21.000000000000004,20200.0,-80,20,-82.8951250421693,21.00996265325993,2.8951250421692976,1.0099626532599295,13.169375401770646
21.1,20300.0,-80,20,-83.20097025818575,21.01539107011755,3.200970258185748,1.0153910701175484,13.165754872013897
21.200000000000003,20400.0,-80,20,-83.60904015324962,20.60927680483642,3.609040153249623,0.6092768048364192,13.129197145172192
21.3,20500.0,-80,20,-83.93320037132207,20.60593727348799,3.933200371322073,0.6059372734879886,13.13147022609228
21.400000000000002,20600.0,-80,20,-84.28825974113926,20.63339814639845,4.288259741139257,0.6333981463984486,13.112803407937728
21.500000000000004,20700.0,20,10,-84.66208567812674,20.652642458784026,104.66208567812674,10.652642458784026,13.099755270891755
21.6,20800.0,-80,20,-85.07778424632068,20.260149237227886,5.077784246320675,0.2601492372278855,13.052270254428914
21.700000000000003,20900.0,-80,20,-85.5090122275671,20.275902005166365,5.509012227567098,0.2759020051663654,13.041403627754072
21.8,21000.0,20,10,-86.11076985274957,19.865630764252856,106.11076985274957,9.865630764252856,13.004823120765941
21.900000000000002,21100.0,-80,20,-86.66586017581983,19.86989528918339,6.66586017581983,0.13010471081661024,13.001820864514984
22.000000000000004,21200.0,-90,20,-87.36618364255946,19.899503639101326,2.633816357440537,0.1004963608986742,12.981016514716114
22.1,21300.0,-90,20,-87.98752427678937,19.917302878890922,2.0124757232106276,0.0826971211090779,12.968543529572703
22.200000000000003,21400.0,-90,20,-88.68657626981923,19.52295259772339,1.313423730180773,0.4770474022766109,12.918802724852156
22.300000000000004,21500.0,-90,20,-89.35580820507062,19.538764209645784,0.6441917949293838,0.46123579035421614,12.907521692266746
22.400000000000002,21600.0,-90,20,-90.13121411458627,19.574664418186703,0.13121411458627108,0.42533558181329667,12.88198478908173
22.500000000000004,21700.0,-90,20,-90.88691912928005,19.593792920123654,0.8869191292800451,0.40620707987634574,12.86842138832835
22.6,21800.0,-90,20,-91.74995908618712,19.605968648836583,1.7499590861871184,0.3940313511634166,12.859803585859458
22.700000000000003,21900.0,-90,20,-92.54947056362607,19.62335787199545,2.5494705636260733,0.3766421280045513,12.847516748453565
22.800000000000004,22000.0,-90,20,-93.52231778521792,19.65032843496581,3.522317785217922,0.34967156503418906,12.828508663603527
22.900000000000002,22100.0,20,10,-94.4038590261269,19.671377464152663,114.4038590261269,9.671377464152663,12.813714909867945
23.000000000000004,22200.0,20,10,-95.30681376558175,19.676179720153865,115.30681376558175,9.676179720153865,12.81034479218951
23.1,22300.0,-100,20,-96.19552271234454,19.259171951344573,3.804477287655459,0.7408280486554268,12.773054208844085
23.200000000000003,22400.0,-100,20,-97.14733709947802,19.255155048743944,2.8526629005219775,0.7448449512560558,12.775937228419194
23.300000000000004,22500.0,-100,20,-98.00412838035402,19.247168482557488,1.9958716196459818,0.7528315174425124,12.781673417724885
23.400000000000002,22600.0,-100,20,-98.92636541668952,19.220683668734644,1.0736345833104792,0.7793163312653562,12.800734298396664
23.500000000000004,22700.0,20,10,-99.80284551304572,19.18732351441305,119.80284551304572,9.187323514413048,12.824828260306287
23.6,22800.0,-100,20,-100.6755211071852,19.15033439400285,0.6755211071852045,0.8496656059971492,12.851654561402864
23.700000000000003,22900.0,-100,20,-101.56730827836122,19.128760249905316,1.5673082783612244,0.8712397500946842,12.867355536496019
23.800000000000004,23000.0,-100,20,-102.39723478011274,19.075420936053515,2.39723478011274,0.924579063946485,12.906347240962114
23.900000000000002,23100.0,-100,20,-103.19671159990651,19.04252304862181,3.196711599906507,0.9574769513781902,12.93051964909743
24.000000000000004,23200.0,20,10,-103.96771766186623,19.031541161736367,123.96771766186623,9.031541161736367,12.938609940234187
24.1,23300.0,-100,20,-104.71603700393251,18.993790218155883,4.716037003932513,1.0062097818441167,12.966501858936928
24.200000000000003,23400.0,-100,20,-105.24757925717773,18.94563883396625,5.247579257177733,1.0543611660337504,13.00226124865418
24.300000000000004,23500.0,-100,20,-105.80372559746763,18.914384786945803,5.803725597467633,1.0856152130541972,13.025582596166256
24.400000000000002,23600.0,-100,20,-106.08937002035611,18.888603951930918,6.089370020356114,1.111396048069082,13.044885893316142
24.500000000000004,23700.0,-100,20,-106.49925906826928,19.288168854973176,6.499259068269282,0.7118311450268244,13.088781879774569
24.6,23800.0,-100,20,-106.60391659877655,19.26698288592164,6.60391659877655,0.7330171140783612,13.104351300958074
24.700000000000003,23900.0,-100,20,-106.75641427064966,19.240091803631103,6.756414270649657,0.7599081963688974,13.124169383918009
24.800000000000004,24000.0,-100,20,-106.81919532420318,19.216224159497777,6.819195324203179,0.7837758405022228,13.141811973719406
24.900000000000002,24100.0,-100,20,-106.95523502349522,19.20883463513909,6.95523502349522,0.7911653648609089,13.147284277698219
25.000000000000004,24200.0,-100,20,-107.02426185717889,19.176643891018923,7.024261857178885,0.823356108981077,13.171178922653997
25.1,24300.0,-100,20,-107.19666533695107,19.17729490124355,7.196665336951071,0.822705098756451,13.170694787096794
25.200000000000003,24400.0,-100,20,-107.22803147444222,19.19240699137108,7.2280314744422185,0.8075930086289205,13.159466878218483
25.300000000000004,24500.0,-100,20,-107.3844189148113,19.213833456612882,7.384418914811306,0.7861665433871181,13.14358188357115
25.400000000000002,24600.0,-100,20,-107.64416495813487,19.213598205026997,7.644164958134866,0.7864017949730027,13.143756074456217
25.500000000000004,24700.0,-100,20,-107.73147862544027,19.27023658383275,7.731478625440275,0.7297634161672484,13.101957657513406
25.6,24800.0,-100,20,-107.92784208002178,19.417024394158243,7.927842080021776,0.5829756058417566,12.994915988532176
25.700000000000003,24900.0,-100,20,-108.08380704657355,19.50439791468108,8.083807046573554,0.4956020853189216,12.932067272992242
25.800000000000004,25000.0,-100,20,-108.26044695401612,19.69162408252438,8.260446954016118,0.3083759174756189,12.799518895688292
25.900000000000002,25100.0,-100,20,-108.33452344732217,19.841874469796583,8.33452344732217,0.15812553020341724,12.695194187951902
26.000000000000004,25200.0,-110,20,-108.68103787089711,20.062979906478315,1.3189621291028857,0.06297990647831497,12.544883332294638
26.1,25300.0,-100,20,-108.8255591269118,20.260461248693563,8.825559126911799,0.2604612486935629,12.413764821098171
26.200000000000003,25400.0,-110,20,-108.98374870468263,20.519505238291437,1.0162512953173746,0.5195052382914369,12.246088906333467
