datetime,Timestamp,Altitude,Speed,Direction,Latitude,Longitude
2025-06-11 06:51:54.600,1749624714.6,675.0,89.13333333333334,346.0,-33.83515733333333,151.21836853333332
2025-06-11 06:51:54.700,1749624714.7,675.0,89.1,346.0,-33.835131,151.2183609
2025-06-11 06:51:54.800,1749624714.8,675.0,89.06666666666666,346.0,-33.835104666666666,151.21835326666667
2025-06-11 06:51:54.900,1749624714.9,675.0,89.03333333333333,346.0,-33.83507833333333,151.2183456333333
2025-06-11 06:51:55.000,1749624715.0,675.0,89.0,346.0,-33.835052,151.218338
2025-06-11 06:51:55.100,1749624715.1,677.5,89.0,346.05,-33.83500625,151.21832425
2025-06-11 06:51:55.200,1749624715.2,680.0,89.0,346.1,-33.834960499999994,151.2183105
2025-06-11 06:51:55.300,1749624715.3,682.5,89.0,346.15,-33.834914749999996,151.21829674999998
2025-06-11 06:51:55.400,1749624715.4,685.0,89.0,346.2,-33.834869,151.21828299999999
2025-06-11 06:51:55.500,1749624715.5,687.5,89.0,346.25,-33.83482325,151.21826925
2025-06-11 06:51:55.600,1749624715.6,690.0,89.0,346.3,-33.8347775,151.2182555
2025-06-11 06:51:55.700,1749624715.7,692.5,89.0,346.35,-33.834731749999996,151.21824175
2025-06-11 06:51:55.800,1749624715.8,695.0,89.0,346.4,-33.834686,151.21822799999998
2025-06-11 06:51:55.900,1749624715.9,697.5,89.0,346.45,-33.83464025,151.21821425
2025-06-11 06:51:56.000,1749624716.0,700.0,89.0,346.5,-33.834594499999994,151.2182005
2025-06-11 06:51:56.100,1749624716.1,702.5,89.0,346.55,-33.834548749999996,151.21818675
2025-06-11 06:51:56.200,1749624716.2,705.0,89.0,346.6,-33.834503,151.218173
2025-06-11 06:51:56.300,1749624716.3,707.5,89.0,346.65,-33.83445725,151.21815924999999
2025-06-11 06:51:56.400,1749624716.4,710.0,89.0,346.7,-33.8344115,151.2181455
2025-06-11 06:51:56.500,1749624716.5,712.5,89.0,346.75,-33.834365749999996,151.21813175
2025-06-11 06:51:56.600,1749624716.6,715.0,89.0,346.8,-33.83432,151.218118
2025-06-11 06:51:56.700,1749624716.7,717.5,89.0,346.85,-33.83427425,151.21810425
2025-06-11 06:51:56.800,1749624716.8,720.0,89.0,346.9,-33.834228499999995,151.2180905
2025-06-11 06:51:56.900,1749624716.9,722.5,89.0,346.95,-33.83418275,151.21807675
2025-06-11 06:51:57.000,1749624717.0,725.0,89.0,347.0,-33.834137,151.218063
2025-06-11 06:51:57.100,1749624717.1,725.0,89.0,347.05,-33.83408895,151.21805155
2025-06-11 06:51:57.200,1749624717.2,725.0,89.0,347.1,-33.8340409,151.2180401
2025-06-11 06:51:57.300,1749624717.3,725.0,89.0,347.15,-33.83399285,151.21802865
2025-06-11 06:51:57.400,1749624717.4,725.0,89.0,347.2,-33.8339448,151.2180172
2025-06-11 06:51:57.500,1749624717.5,725.0,89.0,347.25,-33.83389675,151.21800575
2025-06-11 06:51:57.600,1749624717.6,725.0,89.0,347.3,-33.8338487,151.21799430000002
2025-06-11 06:51:57.700,1749624717.7,725.0,89.0,347.35,-33.83380065,151.21798285
2025-06-11 06:51:57.800,1749624717.8,725.0,89.0,347.4,-33.8337526,151.2179714
2025-06-11 06:51:57.900,1749624717.9,725.0,89.0,347.45,-33.83370455,151.21795995
2025-06-11 06:51:58.000,1749624718.0,725.0,89.0,347.5,-33.833656500000004,151.2179485
2025-06-11 06:51:58.100,1749624718.1,725.0,89.0,347.55,-33.83360845,151.21793705000002
2025-06-11 06:51:58.200,1749624718.2,725.0,89.0,347.6,-33.8335604,151.2179256
2025-06-11 06:51:58.300,1749624718.3,725.0,89.0,347.65,-33.83351235,151.21791415
2025-06-11 06:51:58.400,1749624718.4,725.0,89.0,347.7,-33.8334643,151.2179027
2025-06-11 06:51:58.500,1749624718.5,725.0,89.0,347.75,-33.83341625,151.21789125
2025-06-11 06:51:58.600,1749624718.6,725.0,89.0,347.8,-33.8333682,151.21787980000002
2025-06-11 06:51:58.700,1749624718.7,725.0,89.0,347.85,-33.83332015,151.21786835
2025-06-11 06:51:58.800,1749624718.8,725.0,89.0,347.9,-33.8332721,151.21785690000002
2025-06-11 06:51:58.900,1749624718.9,725.0,89.0,347.95,-33.83322405,151.21784545
2025-06-11 06:51:59.000,1749624719.0,725.0,89.0,348.0,-33.833176,151.217834
2025-06-11 06:51:59.100,1749624719.1,726.25,89.05,348.05,-33.83313935,151.21782485
2025-06-11 06:51:59.200,1749624719.2,727.5,89.1,348.1,-33.8331027,151.21781570000002
2025-06-11 06:51:59.300,1749624719.3,728.75,89.15,348.15,-33.83306605,151.21780655
2025-06-11 06:51:59.400,1749624719.4,730.0,89.2,348.2,-33.8330294,151.2177974
2025-06-11 06:51:59.500,1749624719.5,731.25,89.25,348.25,-33.83299275,151.21778825
2025-06-11 06:51:59.600,1749624719.6,732.5,89.3,348.3,-33.832956100000004,151.2177791
2025-06-11 06:51:59.700,1749624719.7,733.75,89.35,348.35,-33.83291945,151.21776995
2025-06-11 06:51:59.800,1749624719.8,735.0,89.4,348.4,-33.8328828,151.2177608
2025-06-11 06:51:59.900,1749624719.9,736.25,89.45,348.45,-33.83284615,151.21775165
2025-06-11 06:52:00.000,1749624720.0,737.5,89.5,348.5,-33.832809499999996,151.21774249999999
2025-06-11 06:52:00.100,1749624720.1,738.75,89.55,348.55,-33.83277285,151.21773335
2025-06-11 06:52:00.200,1749624720.2,740.0,89.6,348.6,-33.8327362,151.2177242
2025-06-11 06:52:00.300,1749624720.3,741.25,89.65,348.65,-33.83269955,151.21771505
2025-06-11 06:52:00.400,1749624720.4,742.5,89.7,348.7,-33.8326629,151.2177059
2025-06-11 06:52:00.500,1749624720.5,743.75,89.75,348.75,-33.83262625,151.21769675
2025-06-11 06:52:00.600,1749624720.6,745.0,89.8,348.8,-33.8325896,151.2176876
2025-06-11 06:52:00.700,1749624720.7,746.25,89.85,348.85,-33.83255295,151.21767845
2025-06-11 06:52:00.800,1749624720.8,747.5,89.9,348.9,-33.832516299999995,151.21766929999998
2025-06-11 06:52:00.900,1749624720.9,748.75,89.95,348.95,-33.832479649999996,151.21766015
2025-06-11 06:52:01.000,1749624721.0,750.0,90.0,349.0,-33.832443,151.217651
2025-06-11 06:52:01.100,1749624721.1,750.0,90.05,349.05,-33.83240125,151.21764265
2025-06-11 06:52:01.200,1749624721.2,750.0,90.1,349.1,-33.832359499999995,151.2176343
2025-06-11 06:52:01.300,1749624721.3,750.0,90.15,349.15,-33.83231775,151.21762594999998
2025-06-11 06:52:01.400,1749624721.4,750.0,90.2,349.2,-33.832276,151.21761759999998
2025-06-11 06:52:01.500,1749624721.5,750.0,90.25,349.25,-33.83223425,151.21760925
2025-06-11 06:52:01.600,1749624721.6,750.0,90.3,349.3,-33.8321925,151.2176009
2025-06-11 06:52:01.700,1749624721.7,750.0,90.35,349.35,-33.83215075,151.21759255
2025-06-11 06:52:01.800,1749624721.8,750.0,90.4,349.4,-33.832109,151.2175842
2025-06-11 06:52:01.900,1749624721.9,750.0,90.45,349.45,-33.83206725,151.21757585
2025-06-11 06:52:02.000,1749624722.0,750.0,90.5,349.5,-33.8320255,151.2175675
2025-06-11 06:52:02.100,1749624722.1,750.0,90.55,349.55,-33.83198375,151.21755915
2025-06-11 06:52:02.200,1749624722.2,750.0,90.6,349.6,-33.831942,151.2175508
2025-06-11 06:52:02.300,1749624722.3,750.0,90.65,349.65,-33.831900250000004,151.21754245
2025-06-11 06:52:02.400,1749624722.4,750.0,90.7,349.7,-33.8318585,151.2175341
2025-06-11 06:52:02.500,1749624722.5,750.0,90.75,349.75,-33.83181675,151.21752575
2025-06-11 06:52:02.600,1749624722.6,750.0,90.8,349.8,-33.831775,151.21751740000002
2025-06-11 06:52:02.700,1749624722.7,750.0,90.85,349.85,-33.83173325,151.21750905000002
2025-06-11 06:52:02.800,1749624722.8,750.0,90.9,349.9,-33.831691500000005,151.21750070000002
2025-06-11 06:52:02.900,1749624722.9,750.0,90.95,349.95,-33.831649750000004,151.21749235000001
2025-06-11 06:52:03.000,1749624723.0,750.0,91.0,350.0,-33.831608,151.217484
2025-06-11 06:52:03.100,1749624723.1,751.25,91.0,350.0,-33.8315567,151.2174756
2025-06-11 06:52:03.200,1749624723.2,752.5,91.0,350.0,-33.831505400000005,151.21746720000002
2025-06-11 06:52:03.300,1749624723.3,753.75,91.0,350.0,-33.8314541,151.2174588
2025-06-11 06:52:03.400,1749624723.4,755.0,91.0,350.0,-33.8314028,151.21745040000002
2025-06-11 06:52:03.500,1749624723.5,756.25,91.0,350.0,-33.831351500000004,151.217442
2025-06-11 06:52:03.600,1749624723.6,757.5,91.0,350.0,-33.8313002,151.21743360000002
2025-06-11 06:52:03.700,1749624723.7,758.75,91.0,350.0,-33.8312489,151.2174252
2025-06-11 06:52:03.800,1749624723.8,760.0,91.0,350.0,-33.8311976,151.21741680000002
2025-06-11 06:52:03.900,1749624723.9,761.25,91.0,350.0,-33.8311463,151.2174084
2025-06-11 06:52:04.000,1749624724.0,762.5,91.0,350.0,-33.831095000000005,151.2174
2025-06-11 06:52:04.100,1749624724.1,763.75,91.0,350.0,-33.8310437,151.2173916
2025-06-11 06:52:04.200,1749624724.2,765.0,91.0,350.0,-33.8309924,151.2173832
2025-06-11 06:52:04.300,1749624724.3,766.25,91.0,350.0,-33.830941100000004,151.21737480000002
2025-06-11 06:52:04.400,1749624724.4,767.5,91.0,350.0,-33.8308898,151.2173664
2025-06-11 06:52:04.500,1749624724.5,768.75,91.0,350.0,-33.8308385,151.21735800000002
2025-06-11 06:52:04.600,1749624724.6,770.0,91.0,350.0,-33.8307872,151.2173496
2025-06-11 06:52:04.700,1749624724.7,771.25,91.0,350.0,-33.8307359,151.21734120000002
2025-06-11 06:52:04.800,1749624724.8,772.5,91.0,350.0,-33.8306846,151.2173328
2025-06-11 06:52:04.900,1749624724.9,773.75,91.0,350.0,-33.8306333,151.21732440000002
2025-06-11 06:52:05.000,1749624725.0,775.0,91.0,350.0,-33.830582,151.217316
2025-06-11 06:52:05.100,1749624725.1,775.0,91.05,350.0,-33.83054,151.21730530000002
2025-06-11 06:52:05.200,1749624725.2,775.0,91.1,350.0,-33.830498,151.2172946
2025-06-11 06:52:05.300,1749624725.3,775.0,91.15,350.0,-33.830456,151.2172839
2025-06-11 06:52:05.400,1749624725.4,775.0,91.2,350.0,-33.830414,151.21727320000002
