block,time_s,raw_az_N,raw_el_N,smooth_az_N,smooth_el_N,raw_az_S,raw_el_S,smooth_az_S,smooth_el_S,raw_az_E,raw_el_E,smooth_az_E,smooth_el_E,raw_az_W,raw_el_W,smooth_az_W,smooth_el_W,x_est_m,y_est_m,z_est_m,rms_err_m,dist_N_m,dist_S_m,dist_E_m,dist_W_m
857,85.7,153,17,154.3,16.3,135,15,123.7,16,121,14,110.7,13.3,135,10,132.7,10,322943.414,6256617.287,-1.782,27.617,nan,nan,nan,nan
858,85.8,157,17,154.7,16.7,118,15,120.3,15.7,113,15,108,13.3,131,10,132,10,322945.184,6256614.864,-0.995,27.537,nan,nan,nan,nan
859,85.9,156,16,155.3,16.7,114,17,122.3,15.7,113,14,115.7,14.3,130,10,132,10,322953.36,6256609.473,1.495,28.161,33.805,29.564,39.899,35.625
860,86,157,16,156.7,16.3,125,15,119,15.7,116,14,114,14.3,131,10,130.7,10,322956.354,6256606.561,2.54,27.957,36.748,27.102,40.221,38.456
861,86.1,152,16,155,16,108,17,115.7,16.3,118,13,115.7,13.7,130,10,130.3,10,322963.93,6256601.041,4.881,28.068,43.349,24.871,41.281,46.393
862,86.2,154,15,154.3,15.7,129,16,120.7,16,116,14,116.7,13.7,130,10,130.3,10,322960.304,6256604.063,3.582,28.096,39.643,25.839,40.149,42.476
863,86.3,153,15,153,15.3,162,10,133,14.3,116,14,116.7,13.7,131,10,130.3,10,322941.115,6256622.549,-2.94,27.229,nan,nan,nan,nan
864,86.4,156,15,154.3,15,108,20,133,15.3,119,14,117,14,131,10,130.7,10,322942.929,6256620.744,-2.511,27.268,nan,nan,nan,nan
865,86.5,155,16,154.7,15.3,111,20,127,16.7,123,13,119.3,13.7,130,10,130.7,10,322956.787,6256607.351,2.276,27.988,35.961,27.932,39.317,38.903
866,86.6,156,15,155.7,15.3,117,19,112,19.7,117,15,119.7,14,127,10,129.3,10,322975.906,6256591.829,8.96,27.354,56.144,28.478,47.677,60.147
867,86.7,156,15,155.7,15.3,117,13,115,17.3,116,14,118.7,14,127,10,128,10,322973.332,6256593.994,7.831,27.381,53.057,27.008,45.706,57.035
868,86.8,152,16,154.7,15.3,20,11,84.7,14.3,123,13,118.7,14,130,10,128,10,322981.149,6256593.682,9.648,25.392,56.778,33.962,45.749,64.948
869,86.9,151,16,153,15.7,112,18,83,14,116,13,118.3,13.3,127,10,128,10,322981.825,6256594.108,9.691,25.349,56.729,34.735,45.351,65.537
870,87,152,16,151.7,16,126,16,86,15,123,13,120.7,13,131,10,129.3,10,322984.054,6256591.725,10.591,25.54,60.002,36.095,47.972,68.281
871,87.1,151,16,151.3,16,130,34,122.7,22.7,115,13,118,13,123,10,127,10,322968.605,6256598.699,6.195,27.773,46.916,26.023,41.992,51.421
872,87.2,152,16,151.7,16,121,14,125.7,21.3,109,13,115.7,13,131,10,128.3,10,322956.103,6256608.592,1.755,27.91,34.667,28.998,38.75,38.277
873,87.3,152,16,151.7,16,127,16,126,21.3,115,13,113,13,126,10,126.7,10,322953.041,6256611.083,0.647,27.544,32.19,31.123,38.952,35.504
874,87.4,151,16,151.7,16,59,38,102.3,22.7,115,13,113,13,131,10,129.3,10,322973.174,6256596.569,8.034,27.627,50.653,28.364,43.273,56.451
875,87.5,153,15,152,15.7,50,10,78.7,21.3,113,13,114.3,13,135,10,130.7,10,322976.027,6256598.012,8.963,26.338,50.598,31.645,41.645,59.178
876,87.6,152,15,152,15.3,128,14,79,20.7,40,10,89.3,12,130,10,132,10,322958.573,6256604.614,3.634,25.905,38.912,25.839,40.605,40.743
877,87.7,151,16,152,15.3,128,14,102,12.7,40,12,64.3,11.7,135,10,133.3,10,322947.221,6256601.607,0.387,22.023,42.334,22.05,49.814,29.468
878,87.8,153,15,152,15.3,126,16,127.3,14.7,43,10,41,10.7,130,10,131.7,10,322952.324,6256594.505,1.267,18.009,48.79,14.579,52.337,36.034
879,87.9,155,15,153,15.3,148,11,134,13.7,38,11,40.3,11,130,10,131.7,10,322951.933,6256595.039,1.065,17.595,48.276,15.081,52.102,35.495
880,88,148,19,152,16.3,128,14,134,13.7,5,17,28.7,12.7,126,10,128.7,10,322958.503,6256589.237,2.264,17.109,54.118,11.751,54.031,43.668
881,88.1,-44,10,86.3,14.7,125,15,133.7,13.3,142,24,61.7,17.3,126,10,127.3,10,322913.65,6256619.869,-11.754,15.212,nan,nan,nan,nan
882,88.2,-40,10,21.3,13,125,15,126,14.7,129,16,92,19,118,21,123.3,13.7,322928.499,6256613.936,-8.715,18.789,nan,nan,nan,nan
883,88.3,-44,10,-42.7,10,128,14,126,14.7,153,13,141.3,17.7,123,10,122.3,13.7,323001.57,6256572.112,9.508,24.793,85.46,51.474,70.113,90.457
884,88.4,153,15,23,11.7,126,14,126.3,14.3,154,10,145.3,13,119,10,120,13.7,322953.666,6256604.352,-0.076,26.351,nan,nan,nan,nan
885,88.5,100,19,69.7,14.7,128,14,127.3,14,42,10,116.3,11,131,10,124.3,10,322907.945,6256633.089,-11.356,22.604,nan,nan,nan,nan
886,88.6,100,19,117.7,17.7,126,14,126.7,14,-100,19,32,13,126,10,125.3,10,322950.953,6256604.689,-1.205,23.565,nan,nan,nan,nan
887,88.7,100,19,100,19,128,14,127.3,14,-72,11,-43.3,13.3,126,10,127.7,10,322939.415,6256625.069,-1.982,30.394,nan,nan,nan,nan
888,88.8,-44,10,52,16,127,14,127,14,149,15,-7.7,15,119,10,123.7,10,322948.418,6256604.794,-3.879,26.028,nan,nan,nan,nan
889,88.9,-39,10,5.7,13,125,15,126.7,14.3,114,18,63.7,14.7,119,10,121.3,10,322936.61,6256601.975,-6.869,12.823,nan,nan,nan,nan
890,89,-39,10,-40.7,10,123,15,125,14.7,142,14,135,15.7,126,10,121.3,10,323002.501,6256573.504,7.338,25.106,84.607,51.836,68.821,90.618
891,89.1,-40,10,-39.3,10,125,15,124.3,15,44,12,100,14.7,126,10,123.7,10,322937.107,6256621.159,-4.816,26.026,nan,nan,nan,nan
892,89.2,-40,10,-39.7,10,125,15,124.3,15,104,17,96.7,14.3,131,10,127.7,10,322932.322,6256623.321,-5.584,25.526,nan,nan,nan,nan
893,89.3,151,16,23.7,12,123,15,124.3,15,118,16,88.7,15,126,10,127.7,10,322925.918,6256612.893,-8.317,17.267,nan,nan,nan,nan
894,89.4,100,21,70.3,15.7,128,14,125.3,14.7,115,15,112.3,16,119,10,125.3,10,322902.591,6256633.355,-14.545,21.261,nan,nan,nan,nan
895,89.5,148,17,133,18,128,14,126.3,14.3,108,15,113.7,15.3,126,10,123.7,10,322911.911,6256642.22,-12.406,27.67,nan,nan,nan,nan
896,89.6,145,17,131,18.3,132,14,129.3,14,122,13,115,14.3,119,10,121.3,10,322900.907,6256650.629,-15.597,27.029,nan,nan,nan,nan
897,89.7,147,17,146.7,17,132,14,130.7,14,116,14,115.3,14,119,10,121.3,10,322952.746,6256613.737,0.643,27.098,29.564,33.762,37.36,35.737
898,89.8,147,16,146.3,16.7,128,14,130.7,14,114,15,117.3,14,123,10,120.3,10,322960.058,6256608.371,2.851,27.096,35.295,29.742,36.607,42.259
899,89.9,147,16,147,16.3,119,17,126.3,15,110,15,113.3,14.7,119,10,120.3,10,322959.237,6256608.33,2.591,27.116,35.21,29.456,37.092,41.422
900,90,148,17,147.3,16.3,-97,11,50,14,124,14,116,14.7,123,10,121.7,10,322977.937,6256605.433,8.522,22.358,44.95,37.591,34.171,60.54
901,90.1,103,19,132.7,17.3,39,10,20.3,12.7,118,13,117.3,14,119,10,120.3,10,322967.315,6256617.086,5.816,22.543,29.41,40.696,25.883,51.013
902,90.2,97,20,116,18.7,155,29,32.3,16.7,-86,11,52,12.7,100,10,114,10,322963.869,6256613.685,4.393,19.365,31.102,36.118,30.279,46.818
903,90.3,150,16,116.7,18.3,-92,12,34,17,117,18,49.7,14,100,10,106.3,10,322968.596,6256614.964,5.432,17.467,31.764,39.254,26.976,51.778
904,90.4,-40,10,69,15.3,-114,15,-17,18.7,102,13,44.3,14,114,10,104.7,10,322941.049,6256613.171,-0.753,16.743,nan,nan,nan,nan
905,90.5,153,15,87.7,13.7,134,22,-24,16.3,135,46,118,25.7,90,10,101.3,10,322945.401,6256627.814,1.009,23.201,18.216,48.225,36.962,35.415
906,90.6,-38,10,25,11.7,110,26,43.3,21,105,16,114,25,119,10,107.7,10,322962.247,6256614.892,2.855,23.101,29.336,36.592,30.083,45.344
907,90.7,-38,10,25.7,11.7,-30,50,71.3,32.7,-78,10,54,24,123,10,110.7,10,322935.999,6256594.238,-9.96,15.116,nan,nan,nan,nan
908,90.8,85,49,3,23,-93,15,-4.3,30.3,124,16,50.3,14,122,10,121.3,10,322946.723,6256598.397,-4.403,13.454,nan,nan,nan,nan
909,90.9,98,22,48.3,27,119,15,-1.3,26.7,99,12,48.3,12.7,100,10,115,10,322941.209,6256607.058,-2.925,16.169,nan,nan,nan,nan
910,91,-38,10,48.3,27,122,15,49.3,15,113,18,112,15.3,114,10,112,10,322961.509,6256617.812,1.836,25.651,26.249,39.132,28.273,45.282
911,91.1,151,16,70.3,16,128,14,123,14.7,107,17,106.3,15.7,126,10,113.3,10,322896.75,6256630.124,-15.72,19.748,nan,nan,nan,nan
912,91.2,82,50,65,25.3,122,15,124,14.7,103,16,107.7,17,126,10,122,10,322905.286,6256629.421,-16.294,20.572,nan,nan,nan,nan
913,91.3,152,14,128.3,26.7,129,13,126.3,14,101,14,103.7,15.7,119,10,123.7,10,322895.408,6256647.748,-19.064,24.475,nan,nan,nan,nan
914,91.4,146,18,126.7,27.3,124,16,125,14.7,123,20,109,16.7,121,10,122,10,322893.072,6256650.097,-20.779,26.017,nan,nan,nan,nan
915,91.5,96,17,131.3,16.3,121,17,124.7,15.3,130,16,118,16.7,123,10,121,10,322970.32,6256603.538,5.471,28.613,42.832,30.569,36.811,52.638
916,91.6,-38,10,68,15,124,14,123,15.7,108,18,120.3,18,105,10,116.3,10,322919.64,6256626.883,-10.32,25.818,nan,nan,nan,nan
917,91.7,-38,10,6.7,12.3,128,14,124.3,15,102,17,113.3,17,93,37,107,19,322946.464,6256612.711,-2.827,24.391,nan,nan,nan,nan
918,91.8,-31,39,-35.7,19.7,142,11,131.3,13,-95,10,38.3,15,130,10,109.3,19,322953.739,6256601.692,-3.783,18.526,nan,nan,nan,nan
919,91.9,-39,10,-36,19.7,123,15,131,13.3,103,13,36.7,13.3,120,10,114.3,19,322953.896,6256600.207,-3.575,18.765,nan,nan,nan,nan
920,92,-39,10,-36.3,19.7,116,15,127,13.7,137,17,48.3,13.3,123,10,124.3,10,322948.934,6256602.229,-5.05,19.555,nan,nan,nan,nan
921,92.1,-39,10,-39,10,119,17,119.3,15.7,-169,42,23.7,24,-34,13,69.7,11,322960.918,6256607.649,-3.385,20.036,nan,nan,nan,nan
922,92.2,151,16,24.3,12,144,13,126.3,15,-163,10,-65,23,119,10,69.3,11,322946.343,6256620.077,0.641,22.565,24.734,40.425,39.031,31.924
923,92.3,-40,10,24,12,116,15,126.3,15,-145,10,-159,20.7,123,10,69.3,11,322946.724,6256603.55,1.92,17.283,40.57,24.126,48.778,28.848
924,92.4,-44,10,22.3,12,119,15,126.3,14.3,140,18,-56,12.7,119,10,120.3,10,322944.418,6256612.94,-1.554,26.023,nan,nan,nan,nan
925,92.5,-44,10,-42.7,10,116,16,117,15.3,149,45,48,24.3,123,10,121.7,10,322953.592,6256601.866,-4.966,21.788,nan,nan,nan,nan
926,92.6,-38,10,-42,10,114,17,116.3,16,105,16,131.3,26.3,112,10,118,10,322996.035,6256584.05,8.233,25.169,72.402,45.372,57.042,81.32
927,92.7,-39,10,-40.3,10,110,16,113.3,16.3,139,21,131,27.3,126,10,120.3,10,322994.308,6256584.423,8.161,25.354,71.124,43.705,56.237,79.558
928,92.8,-38,10,-38.3,10,77,11,100.3,14.7,145,43,129.7,26.7,119,10,119,10,322997.465,6256585.541,8.38,23.403,72.038,46.952,56.053,82.336
929,92.9,-35,10,-37.3,10,116,17,101,14.7,57,12,113.7,25.3,123,10,122.7,10,322979.067,6256597.164,3.357,27.072,52.01,32.563,41.408,61.712
930,93,-36,10,-36.3,10,154,10,115.7,12.7,178,11,126.7,22,120,10,120.7,10,322990.618,6256585.924,5.727,25.908,67.637,39.878,53.692,75.402
931,93.1,-39,10,-36.7,10,-95,14,58.3,13.7,25,50,86.7,24.3,-68,31,58.3,17,322974.665,6256624.286,5.166,18.53,27.698,50.199,16.234,59.952
932,93.2,-38,10,-37.7,10,120,35,59.7,19.7,-179,10,8,23.7,123,10,58.3,17,322973.597,6256617.749,3.833,17.967,31.695,43.859,22.204,57.081
933,93.3,-96,15,-57.7,11.7,-171,10,-48.7,19.7,-176,13,-110,24.3,-70,30,-5,23.7,322924.589,6256629.966,14.307,19.889,36.204,58.574,58.613,29.182
934,93.4,-34,10,-56,11.7,-102,14,-51,19.7,-172,10,-175.7,11,122,11,58.3,17,322959.658,6256615.964,4.666,23.248,28.006,37.15,31.179,43.229
935,93.5,-37,10,-55.7,11.7,-92,10,-121.7,11.3,-168,10,-172,11,-21,41,10.3,27.3,322960.209,6256613.61,0.698,27.636,30.035,34.702,32.234,43.005
936,93.6,91,18,6.7,12.7,-175,10,-123,11.3,163,10,-59,10,6,48,35.7,33.3,322958.072,6256623.049,2.658,25.798,20.542,43.614,27.555,43.867
937,93.7,139,15,64.3,14.3,-93,13,-120,11,60,10,18.3,10,94,31,26.3,40,322946.14,6256607.981,-1.98,26.403,nan,nan,nan,nan
938,93.8,146,15,125.3,16,-167,10,-145,11,-177,16,15.3,12,123,10,74.3,29.7,322972.613,6256620.36,5.337,15.399,29.272,45.814,20.517,56.876
939,93.9,94,18,126.3,16,-100,13,-120,12,177,19,20,15,118,10,111.7,17,322973.333,6256602.608,2.617,18.381,44.575,31.469,36.656,55.465
940,94,142,16,127.3,16.3,-127,14,-131.3,12.3,47,50,15.7,28.3,116,10,119,10,322971.978,6256604.368,-0.856,19.91,nan,nan,nan,nan
941,94.1,-39,10,65.7,14.7,-171,10,-132.7,12.3,-116,14,36,27.7,113,12,115.7,10.7,322952.361,6256608.453,-5.412,22.415,nan,nan,nan,nan
942,94.2,-108,13,-1.7,13,141,50,-52.3,24.7,-78,10,-49,24.7,123,10,117.3,10.7,322960.187,6256602.415,-0.656,25.655,nan,nan,nan,nan
943,94.3,141,14,-2,12.3,-119,14,-49.7,24.7,-81,10,-91.7,11.3,139,10,125,10.7,322939.103,6256611.467,4.189,20.667,35.783,34.116,49.815,22.354
944,94.4,-36,11,-1,12.7,-90,12,-22.7,25.3,-172,15,-110.3,11.7,126,10,129.3,10,322941.326,6256607.995,4.4,15.491,38.059,30.143,50.02,23.879
945,94.5,-38,10,22.3,11.7,112,16,-32.3,14,131,14,-40.7,13,120,10,128.3,10,322947.333,6256614.926,1.44,25.735,29.357,35.215,40.904,30.874
946,94.6,138,15,21.3,12,-100,10,-26,12.7,-175,45,-72,24.7,-154,10,30.7,10,322941.775,6256640.013,8.72,13.547,16.24,61.434,40.02,42.888
947,94.7,93,21,64.3,15.3,-90,10,-26,12,-177,10,-73.7,23,126,10,30.7,10,322937.658,6256639.655,7.969,12.013,19.501,61.779,43.89,40.291
948,94.8,97,20,109.3,18.7,-177,10,-122.3,10,107,17,-81.7,24,90,10,20.7,10,322958.124,6256629.258,2.969,26.075,14.572,49.776,24.629,46.775
949,94.9,96,20,95.3,20.3,71,10,-65.3,10,137,38,22.3,21.7,126,10,114,10,322953.041,6256606.464,-1.696,25.575,nan,nan,nan,nan
950,95,144,18,112.3,19.3,-95,11,-67,10.3,105,22,116.3,25.7,119,10,111.7,10,322970.331,6256609.004,4.652,29.035,37.723,34.838,31.55,52.661
951,95.1,146,18,128.7,18.7,74,10,16.7,10.3,132,15,124.7,25,123,10,122.7,10,322966.665,6256617.603,5.651,23.34,28.651,40.901,25.773,50.489
952,95.2,143,20,144.3,18.7,-87,11,-36,10.7,121,15,119.3,17.3,126,10,122.7,10,322947.255,6256621.535,1.945,26.1,23.124,41.807,37.596,33.466
953,95.3,132,46,140.3,28,55,14,14,11.7,-96,13,52.3,14.3,120,10,123,10,322956.003,6256611.208,3.529,18.264,32.199,31.714,36.969,38.606
954,95.4,95,21,123.3,29,44,14,4,13,138,40,54.3,22.7,123,10,123,10,322952.863,6256616.706,1.359,20.378,26.623,36.753,35.397,36.676
955,95.5,-36,11,63.7,26,-128,13,-9.7,13.7,-81,10,-13,21,122,13,121.7,11,322952.866,6256619.328,1.105,25.134,24.001,39.364,33.842,37.561
956,95.6,97,20,52,17.3,119,24,11.7,17,66,10,41,20,123,10,122.7,11,322943.178,6256606.127,-3.908,18.009,nan,nan,nan,nan
957,95.7,-38,10,7.7,13.7,125,13,38.7,16.7,-89,14,-34.7,11.3,123,10,122.7,11,322964.948,6256603.63,0.652,22.928,40.782,27.147,38.218,46.986
958,95.8,-37,10,7.3,13.3,96,29,113.3,22,-81,10,-34.7,11.3,-49,43,65.7,21,322958.31,6256611.954,0.645,25.349,31.417,32.657,34.722,40.844
959,95.9,157,17,27.3,12.3,-126,17,31.7,19.7,-105,16,-91.7,13.3,116,10,63.3,21,322962.734,6256630.731,9.629,14.144,17.506,52.823,21.861,52.302
960,96,-37,10,27.7,12.3,104,17,24.7,21,-171,11,-119,12.3,-129,50,-20.7,34.3,322936.354,6256601.906,0.678,17.24,45.354,26.698,57.512,18.696
961,96.1,-38,10,27.3,12.3,-92,17,-38,17,133,14,-47.7,13.7,10,48,-1,36,322936.161,6256634.925,9.325,24.225,22.675,57.811,45.735,35.896
962,96.2,-38,10,-37.7,10,-87,49,-25,27.7,174,10,45.3,11.7,62,33,-19,43.7,322944.174,6256609.791,-0.714,21.77,nan,nan,nan,nan
963,96.3,-36,10,-37.3,10,-83,14,-87.3,26.7,-80,10,75.7,11.3,114,13,62,31.3,322951.659,6256613.617,1.512,23.809,29.821,33.651,38.284,34.68
964,96.4,-36,10,-36.7,10,-85,11,-85,24.7,-167,10,-24.3,10,-42,10,44.7,18.7,322966.137,6256613.014,-0.188,26.791,nan,nan,nan,nan
965,96.5,-36,10,-36,10,142,42,-8.7,22.3,-81,11,-109.3,10.3,-32,14,13.3,12.3,322942.114,6256635.346,9.023,14.601,17.656,56.873,39.842,39.492
966,96.6,-37,10,-36.3,10,140,32,65.7,28.3,-103,14,-117,11.7,-43,10,-39,11.3,322952.273,6256602.556,0.682,23.59,40.748,22.576,45.816,34.398
967,96.7,-36,11,-36.3,10.3,90,20,124,31.3,-77,10,-87,11.7,-32,13,-35.7,12.3,322938.053,6256618.434,-2.286,26.477,nan,nan,nan,nan
968,96.8,-34,10,-35.7,10.3,-98,12,44,21.3,-102,17,-94,13.7,101,35,8.7,19.3,322951.837,6256625.556,6.437,24.053,19.063,46.009,32.33,39.908
969,96.9,-35,10,-35,10.3,81,26,24.3,19.3,-103,16,-94,14.3,126,10,65,19.3,322965.765,6256629.753,9.07,10.516,19.412,52.519,19.572,54.377
970,97,-34,10,-34.3,10,56,13,13,17,-101,19,-102,17.3,-13,36,71.3,27,322959.909,6256627.418,10.063,10.784,19.325,49.181,25.658,48.398
971,97.1,-31,10,-33.3,10,113,50,83.3,29.7,51,43,-51,26,-86,10,9,18.7,322955.293,6256618.039,2.385,31.092,25.274,38.292,32.724,39.448
972,97.2,-34,10,-33,10,134,34,101,32.3,-92,15,-47.3,25.7,75,10,-8,18.7,322953.47,6256612.393,-1.374,32.026,nan,nan,nan,nan
973,97.3,136,17,23.7,12.3,-99,14,49.3,32.7,161,10,40,22.7,-147,10,-52.7,10,322939.825,6256585.101,-12.596,11.732,nan,nan,nan,nan
974,97.4,116,19,72.7,15.3,-111,22,-25.3,23.3,174,10,81,11.7,-148,10,-73.3,10,322928.28,6256620.954,-0.773,16.79,nan,nan,nan,nan
975,97.5,133,17,128.3,17.7,-80,14,-96.7,16.7,-76,10,86.3,10,23,20,-90.7,13.3,322978.089,6256612.599,-3.156,22.397,nan,nan,nan,nan
976,97.6,-84,10,55,15.3,-92,17,-94.3,17.7,-35,48,21,22.7,-99,11,-74.7,13.7,322950.205,6256600.657,-8.57,21.574,nan,nan,nan,nan
977,97.7,-31,10,6,12.3,163,39,-3,23.3,-170,10,-93.7,22.7,26,50,-16.7,27,322939.481,6256627.264,10.063,18.763,24.478,49.82,43.96,32.26
978,97.8,-90,15,-68.3,11.7,143,40,71.3,32,-3,43,-69.3,33.7,-93,10,-55.3,23.7,322965.512,6256612.136,-1.333,30.148,nan,nan,nan,nan
979,97.9,-102,17,-74.3,14,-108,17,66,32,-10,44,-61,32.3,-154,10,-73.7,23.3,322977.297,6256612.871,-4.513,27.067,nan,nan,nan,nan
980,98,-102,10,-98,14,-103,16,-22.7,24.3,-2,14,-5,33.7,-148,10,-131.7,10,322955.426,6256633.262,2.579,21.128,10.273,53.461,26.017,46.729
981,98.1,32,10,-57.3,12.3,-167,10,-126,14.3,-175,10,-62.3,22.7,-180,10,-160.7,10,322963.028,6256630.371,-3.894,26.07,nan,nan,nan,nan
982,98.2,-90,10,-53.3,10,132,35,-46,20.3,-172,10,-116.3,11.3,-151,10,-159.7,10,322934.331,6256624.568,5.355,19.478,28.411,48.096,48.779,25.745
983,98.3,-106,17,-54.7,12.3,-86,11,-40.3,18.7,-46,22,-131,14,-160,10,-163.7,10,322938.267,6256622.78,5.054,20.456,26.942,45.093,45.592,27.173
984,98.4,11,12,-61.7,13,-167,10,-40.3,18.7,-179,12,-132.3,14.7,-90,10,-133.7,10,322944.142,6256622.223,4.061,18.869,24.012,43.068,40.274,31.352
985,98.5,23,10,-24,13,-97,12,-116.7,11,40,10,-61.7,14.7,-154,10,-134.7,10,322970.701,6256624.427,-5.297,21.834,nan,nan,nan,nan
986,98.6,-87,14,-17.7,12,-85,10,-116.3,10.7,107,22,-10.7,14.7,20,10,-74.7,10,322980.135,6256591.305,-10.28,6.979,nan,nan,nan,nan
987,98.7,23,10,-13.7,11.3,-167,10,-116.3,10.7,90,18,79,16.7,-7,49,-47,23,322952.997,6256602.607,-7.806,22.003,nan,nan,nan,nan
988,98.8,-114,17,-59.3,13.7,152,36,-33.3,18.7,-167,10,10,16.7,-92,10,-26.3,23,322951.064,6256609.512,-2.431,27.178,nan,nan,nan,nan
989,98.9,23,10,-22.7,12.3,-163,10,-59.3,18.7,137,50,20,26,-148,10,-82.3,23,322967.077,6256590.409,-14.652,13.256,nan,nan,nan,nan
990,99,-62,50,-51,25.7,-116,13,-42.3,19.7,-166,11,-65.3,23.7,-150,10,-130,10,322943.588,6256634.119,5.963,21.586,15.828,55.033,37.929,38.924
991,99.1,23,10,-5.3,23.3,141,10,-46,11,-46,46,-25,35.7,-148,10,-148.7,10,322950.51,6256625.42,-1.615,25.272,nan,nan,nan,nan
992,99.2,-79,50,-39.3,36.7,-166,11,-47,11.3,-3,50,-71.7,35.7,-125,10,-141,10,322942.594,6256633.402,5.726,22.557,16.888,54.458,38.955,37.706
993,99.3,15,10,-13.7,23.3,-139,10,-54.7,10.3,-167,10,-72,35.3,-139,10,-137.3,10,322946.915,6256625.805,2.135,23.768,19.342,46.094,36.213,35.455
994,99.4,-113,10,-59,23.3,-167,10,-157.3,10.3,-149,10,-106.3,23.3,-150,10,-138,10,322967.208,6256638.734,-5.628,10.583,nan,nan,nan,nan
995,99.5,23,10,-25,10,-163,10,-156.3,10,-148,10,-154.7,10,-150,10,-146.3,10,322963.605,6256633.754,-4.564,14.932,nan,nan,nan,nan
996,99.6,-75,50,-55,23.3,-92,10,-140.7,10,90,15,-69,11.7,-154,10,-151.3,10,322964.982,6256637.216,-5.077,19.271,nan,nan,nan,nan
997,99.7,-77,34,-43,31.3,148,30,-35.7,16.7,-177,10,-78.3,11.7,-148,10,-150.7,10,322934.632,6256640.487,6.698,16.585,21.706,63.178,46.698,39.403
998,99.8,-112,13,-88,32.3,-141,12,-28.3,17.3,-12,10,-33,11.7,-154,10,-152,10,322943.795,6256644.272,5.428,20.613,12.587,64.972,37.86,46.967
999,99.9,-65,45,-84.7,30.7,-163,10,-52,17.3,-180,10,-123,10,-154,10,-152,10,322928.412,6256619.708,8.106,18.087,36.467,46.692,56.21,19.464
1000,100,-90,11,-89,23,-24,44,-109.3,22,-175,10,-122.3,10,-148,10,-152,10,322940.63,6256614.621,2.58,24.888,32.137,36.409,46.751,24.573
1001,100.1,-117,13,-90.7,23,-158,30,-115,28,-160,10,-171.7,10,90,10,-70.7,10,322971.999,6256608.272,-6.108,23.359,nan,nan,nan,nan
1002,100.2,-95,10,-100.7,11.3,-118,14,-100,29.3,10,50,-108.3,23.3,-154,10,-70.7,10,322922.443,6256609.27,11.45,24.433,48.465,42.871,66.221,12.877
1003,100.3,-139,10,-117,11,-167,10,-147.7,18,-25,10,-58.3,23.3,-154,10,-72.7,10,322967.188,6256622.935,-5.238,23.408,nan,nan,nan,nan
1004,100.4,17,35,-72.3,18.3,-167,10,-150.7,11.3,-167,10,-60.7,23.3,-156,10,-154.7,10,322963.429,6256642.07,-4.583,17.849,nan,nan,nan,nan
1005,100.5,-104,21,-75.3,22,-92,12,-142,10.7,-172,10,-121.3,10,-159,10,-156.3,10,322960.126,6256631.886,-3.856,20.173,nan,nan,nan,nan
1006,100.6,19,10,-22.7,22,-118,15,-125.7,12.3,-9,37,-116,19,-159,10,-158,10,322953.83,6256618.015,-1.9,22.743,nan,nan,nan,nan
1007,100.7,-158,10,-81,13.7,-124,13,-111.3,13.3,-175,10,-118.7,19,-148,10,-155.3,10,322947.031,6256618.753,1.763,25.881,25.805,39.061,39.108,32.003
1008,100.8,23,10,-38.7,10,-167,10,-136.3,12.7,-160,10,-114.7,19,-154,10,-153.7,10,322959.887,6256626.717,-2.71,20.513,nan,nan,nan,nan
1009,100.9,-86,13,-73.7,11,-15,50,-102,24.3,-19,10,-118,10,-148,10,-150,10,322944.553,6256617.032,0.913,25.369,28.228,37.708,42.087,29.003
1010,101,48,10,-5,11,-167,10,-116.3,23.3,-175,10,-118,10,-92,10,-131.3,10,322952.482,6256611.008,-2.627,18.419,nan,nan,nan,nan
1011,101.1,-90,11,-42.7,11.3,-167,10,-116.3,23.3,5,12,-63,10.7,-4,37,-81.3,19,323000.066,6256604.687,-16.926,15.179,nan,nan,nan,nan
1012,101.2,-97,12,-46.3,11,-92,10,-142,10,172,15,0.7,12.3,-154,46,-83.3,31,322976.479,6256607.956,-12.62,12.988,nan,nan,nan,nan
1013,101.3,-110,17,-99,13.3,-97,11,-118.7,10.3,158,13,111.7,13.3,-147,10,-101.7,31,322984.176,6256626.407,-12.128,22.828,nan,nan,nan,nan
1014,101.4,-87,10,-98,13,140,36,-16.3,19,-82,25,82.7,17.7,-147,10,-149.3,22,322937.257,6256632.722,-0.904,13.561,nan,nan,nan,nan
1015,101.5,-65,50,-87.3,25.7,-165,10,-40.7,19,-176,15,-33.3,17.7,-90,10,-128,10,322950.831,6256632.387,2.762,23.795,11.949,52.466,30.691,42.589
1016,101.6,-86,50,-79.3,36.7,-80,10,-35,18.7,135,31,-41,23.7,-154,10,-130.3,10,322948.321,6256636.234,5.069,21.826,10.962,56.557,32.943,43.541
1017,101.7,31,10,-40,36.7,-99,12,-114.7,10.7,-171,10,-70.7,18.7,25,47,-73,22.3,322988.815,6256607.531,-18.049,21.39,nan,nan,nan,nan
1018,101.8,11,10,-14.7,23.3,-116,13,-98.3,11.7,-5,12,-13.7,17.7,-148,10,-92.3,22.3,322979.107,6256596.656,-16.099,13.67,nan,nan,nan,nan
1019,101.9,-90,10,-16,10,-95,10,-103.3,11.7,-25,10,-67,10.7,-96,10,-73,22.3,322977.608,6256602.504,-9.637,22.311,nan,nan,nan,nan
