Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
771.4,771400,-52,16,-161.8447143487993,22.088562953094723,109.8447143487993,6.088562953094723,16.358596456111282
771.5,771500,-52,16,-161.8380820677899,22.089324193197584,109.83808206778991,6.089324193197584,16.358154374487658
771.6,771600,-52,16,-161.83098976827625,22.092437146107997,109.83098976827625,6.092437146107997,16.35634684076808
771.7,771700,-52,16,-161.80782338067047,22.09895424752557,109.80782338067047,6.098954247525569,16.352564140342928
771.8,771800,-52,16,-161.74897571230048,22.127723690477172,109.74897571230048,6.127723690477172,16.335888996556758
771.9,771900,-52,16,-161.67582182926645,22.149235524099574,109.67582182926645,6.1492355240995735,16.323445349162007
772.0,772000,-52,16,-161.55454258643022,22.17117720426629,109.55454258643022,6.171177204266289,16.31077493567918
772.1,772100,-52,16,-161.39579385279006,22.201687730172374,109.39579385279006,6.201687730172374,16.293192992342625
772.2,772200,-52,16,-161.21213747116911,22.237689997651795,109.21213747116911,6.237689997651795,16.27250100551239
772.3,772300,-52,16,-160.90890910743786,22.282793015705266,108.90890910743786,6.282793015705266,16.246661527047593
772.4,772400,-52,16,-160.63714388872057,22.32983694279433,108.63714388872057,6.32983694279433,16.21980808588639
772.5,772500,-52,16,-160.27857112052362,22.389082101820335,108.27857112052362,6.389082101820335,16.18613150464421
772.6,772600,-44,24,-159.89926101317093,22.46818376872724,115.89926101317093,1.5318162312727601,16.14141217195213
772.7,772700,-44,24,-159.50904805044183,22.53149766563083,115.50904805044183,1.4685023343691697,16.105818015853995
772.8,772800,-44,24,-159.08345031778117,22.610895620107094,115.08345031778117,1.3891043798929061,16.061430535555342
772.9,772900,-44,24,-158.55966242924467,22.6948029441734,114.55966242924467,1.3051970558266,16.014820545533627
773.0,773000,-44,24,-157.95450970876618,22.776673354817266,113.95450970876618,1.223326645182734,15.96963498168201
773.1,773100,-44,24,-157.33749927738262,22.865635901649163,113.33749927738262,1.1343640983508365,15.920860085681397
773.2,773200,-44,24,-156.66916725401023,22.959489650476005,112.66916725401023,1.040510349523995,15.869766788607897
773.3,773300,-44,24,-156.07243038521477,23.035769269563716,112.07243038521477,0.9642307304362845,15.828512867826161
773.4,773400,-44,24,-155.29362410800616,23.143893226939625,111.29362410800616,0.8561067730603753,15.77045059893283
773.5,773500,-44,24,-154.60226683272703,23.226697716169088,110.60226683272703,0.7733022838309118,15.72630978355235
773.6,773600,-44,24,-153.80034378773655,23.341155660071273,109.80034378773655,0.6588443399287272,15.665754326335325
773.7,773700,-44,24,-153.04131465803442,23.423934574346713,109.04131465803442,0.5760654256532867,15.62228759004199
773.8,773800,-44,24,-152.1674117029399,23.52595044783037,108.16741170293989,0.47404955216963174,15.56909486984091
773.9,773900,-44,24,-151.27829595943916,23.618433324126038,107.27829595943916,0.3815666758739624,15.521227274659337
774.0,774000,-44,24,-150.50867933830176,23.695280142326656,106.50867933830176,0.3047198576733443,15.481706572900796
774.1,774100,-44,24,-149.59883788290836,23.780994612048122,105.59883788290836,0.21900538795187785,15.43789485946537
774.2,774200,-36,24,-148.7489279808683,23.846540910303595,112.7489279808683,0.15345908969640476,15.404581973358095
774.3,774300,-36,24,-147.86717201672082,23.916904785732076,111.86717201672082,0.08309521426792443,15.369002602086171
774.4,774400,-36,24,-147.202390128844,23.958433363761706,111.202390128844,0.0415666362382936,15.348091613003792
774.5,774500,-36,24,-146.49535445718254,23.995122671829925,110.49535445718254,0.004877328170074691,15.329671331774252
774.6,774600,-36,24,-146.1295788103846,24.01951712741416,110.1295788103846,0.01951712741416145,15.317451746012443
774.7,774700,-36,24,-145.68900383411108,24.036620954782112,109.68900383411108,0.036620954782112136,15.308897421517079
774.8,774800,-36,24,-145.47238317933676,24.04826758069249,109.47238317933676,0.04826758069248882,15.303078713170036
774.9,774900,-36,24,-145.22886764092812,24.052126793965563,109.22886764092812,0.05212679396556297,15.3011517472873
775.0,775000,-36,24,-145.11368650255753,24.03727774364717,109.11368650255753,0.03727774364717007,15.308569152192335
775.1,775100,-36,24,-144.9777215288844,24.035859468978185,108.97772152888439,0.035859468978184594,15.309278039510605
775.2,775200,-36,24,-144.937372633405,24.05082553801131,108.937372633405,0.050825538011309845,15.301801422862425
775.3,775300,-36,24,-144.8878236057559,24.04932934151225,108.8878236057559,0.049329341512251546,15.30254850397607
775.4,775400,-36,24,-144.8478554681335,24.052656382409808,108.8478554681335,0.052656382409807634,15.300887358730252
775.5,775500,-36,24,-144.82726318226412,24.055193400770722,108.82726318226412,0.055193400770722434,15.299620937751442
775.6,775600,-36,24,-144.81595168195793,24.38074899526581,108.81595168195793,0.38074899526581163,15.348840632417971
775.7,775700,-36,24,-144.81788816544758,24.378516333526957,108.81788816544758,0.37851633352695657,15.349943584229214
775.8,775800,-36,24,-144.83797886700899,24.357998027788934,108.83797886700899,0.3579980277889341,15.360088302400053
775.9,775900,-36,24,-144.85325325588337,24.678646177777182,108.85325325588337,0.678646177777182,15.411065499908963
776.0,776000,-36,24,-144.93129379703686,24.98672931909281,108.93129379703686,0.9867293190928095,15.467588900406373
776.1,776100,-36,24,-144.95595098324577,25.301113169776812,108.95595098324577,1.3011131697768121,15.520441938468656
776.2,776200,-36,24,-144.97312356946748,25.628451744786528,108.97312356946748,1.6284517447865277,15.566569451584014
776.3,776300,-36,24,-144.98873076766864,25.940453899682957,108.98873076766864,1.9404538996829572,15.619514268003062
776.4,776400,-36,24,-145.00523126836788,26.58208813637589,109.00523126836788,2.5820881363758907,15.71568154752035
776.5,776500,-36,24,-145.01740340197847,27.205282526369057,109.01740340197847,3.205282526369057,15.81858817550165
776.6,776600,-36,24,-145.00022671156216,27.82278633863593,109.00022671156216,3.822786338635929,15.922254390970796
776.7,776700,-36,24,-145.0130524852894,28.42589912213847,109.01305248528939,4.425899122138471,16.030524653148017
776.8,776800,-20,32,-145.04000013617195,29.32203953674757,125.04000013617195,2.677960463252429,16.193310350136397
776.9,776900,-20,32,-145.05288081338898,30.191211159841696,125.05288081338898,1.8087888401583037,16.363714469558417
777.0,777000,-20,32,-145.08024581569526,30.76754867264542,125.08024581569526,1.2324513273545783,16.476498638887573
777.1,777100,-20,32,-145.0824132062985,31.609661706331597,125.0824132062985,0.3903382936684032,16.651824365283826
777.2,777200,-20,32,-145.0804786602103,32.712698181656116,125.0804786602103,0.7126981816561155,16.887997670241628
777.3,777300,-20,32,-145.053189638697,33.563954129860704,125.053189638697,1.5639541298607043,17.052054789624222
777.4,777400,-20,32,-145.05809615027493,34.381732117853424,125.05809615027493,2.3817321178534243,17.226260395934222
777.5,777500,-20,32,-145.05295753554026,35.421363854646565,125.05295753554026,3.4213638546465646,17.4731228281615
777.6,777600,-20,32,-145.05961613345573,36.21127958477229,125.05961613345573,4.211279584772292,17.651247508756878
777.7,777700,-20,32,-145.0651018033712,37.198156318382125,125.06510180337119,5.198156318382125,17.90863445357398
777.8,777800,-20,32,-145.0692079257526,37.918492518040715,125.06920792575261,5.918492518040715,18.105513328340436
777.9,777900,-20,32,-145.06934749685263,38.39226670183147,125.06934749685263,6.392266701831467,18.23754914018776
778.0,778000,-20,32,-145.06750224205382,39.29085194016303,125.06750224205382,7.29085194016303,18.5150269408304
778.1,778100,-20,32,-145.0680273351416,40.17554592251423,125.06802733514161,8.175545922514232,18.792597653609437
778.2,778200,-20,32,-145.0620413776635,40.82250754785431,125.06204137766349,8.822507547854308,19.00346982788816
778.3,778300,-20,32,-145.04871039461318,41.665190760593084,125.04871039461318,9.665190760593084,19.287575820447973
778.4,778400,-20,32,-145.05454417870936,42.50797344259123,125.05454417870936,10.50797344259123,19.567738391711337
778.5,778500,-20,32,-145.05011042826447,43.11340224462474,125.05011042826447,11.113402244624737,19.784051527976672
778.6,778600,-12,40,-145.06447090555935,43.910307316056645,133.06447090555935,3.9103073160566453,20.072636276138937
778.7,778700,-12,40,-145.06095314482434,44.486676651068905,133.06095314482434,4.486676651068905,20.293544266850898
778.8,778800,-12,40,-145.05752985043165,44.898354296751414,133.05752985043165,4.898354296751414,20.431267178475824
778.9,778900,-12,40,-145.05141385865988,45.278035977115,133.05141385865988,5.278035977115003,20.57818023893457
779.0,779000,-12,40,-145.01345959772175,45.67491692558273,133.01345959772175,5.674916925582728,20.71906608605313
